11:29:46:479 -> ����� Round:859
11:29:46:479 -> Serial, Testing, Round:860
11:29:47:943 -> Serial, Testing, Round:1446
11:29:47:945 -> Serial, Testing, Round:1447
11:29:47:948 -> Serial, Testing, Round:1448
11:29:47:948 -> Serial, Testing, Round:1449
11:29:47:951 -> Serial, Testing, Round:1450
11:29:47:954 -> Serial, Testing, Round:1451
11:29:47:957 -> Serial, Tesg, Round:1453
11:29:47:962 -> Serial, Testing, ting, Round:1452
11:29:47:959 -> Serial, TestinRound:1454
11:29:47:965 -> Serial, Testing, Round:1455
11:29:47:968 -> Serial, Testing, Round:1456
11:29:47:971 -> Serial, Testing, Round:1457
11:29:47:973 -> Serial, Testing, Round:1458
11:29:47:976 -> Serial, Testing, Round:1459
11:29:47:976 -> Serial, Testing, Round:1460
11:29:47:979 -> Serial, Testing, Round:1461
11:29:47:981 -> Serial, Testing, Round:1462
11:29:47:984 -> Serial, Testing, Round:1463
11:29:47:987 -> Serial, Testing, Round:1464
11:29:47:990 -> Serial, Testing, Round:1465
11:29:47:993 -> Serial, Testing, Round:1466
11:29:47:995 -> Serial, Testing, Round:1467
11:29:47:998 -> Serial, Testing, Round:1468
11:29:48:001 -> Serial, Testing, Round:1469
11:29:48:001 -> Serial, Testing, Round:1470
11:29:48:004 -> Serial, Testing, Round:1471
11:29:48:006 -> Serial, Testing, Round:1472
11:29:48:010 -> Serial, Testing, Round:1473
11:29:48:012 -> Serial, Testing, Round:1474
11:29:48:015 -> Serial, Testing, Round:1475
11:29:48:018 -> Serial, Testing, Round:1476
11:29:48:021 -> Serial, Testing, Round:1477
11:29:48:023 -> Serial, Testing, Round:1478
11:29:48:026 -> Serial, Testing, Round:1479
11:29:48:029 -> Serial, Testing, Round:1480
11:29:48:029 -> Serial, Testing, Round:1481
11:29:48:031 -> Serial, Testing, Round:1482
11:29:48:034 -> Serial, Testing, Round:1483
11:29:48:037 -> Serial, Testing, Round:1484
11:29:48:040 -> Serial, Testing, Round:1485
11:29:48:043 -> Serial, Testing, Round:1486
11:29:48:045 -> Serial, Testing, Round:1487
11:29:48:048 -> Serial, Testing, Round:1488
11:29:48:051 -> Serial, Testing, Round:1489
11:29:48:054 -> Serial, Testing, Round:1490
11:29:48:056 -> Serial, Testing, Round:1491
11:29:48:056 -> Serial, Testing, Round:1492
11:29:48:059 -> Serial, Testing, Round:1493
11:29:48:062 -> Serial, Testing, Round:1494
11:29:48:065 -> Serial, Testing, Round:1495
11:29:48:068 -> Serial, Testing, Round:1496
11:29:48:071 -> Serial, Testing, Round:1497
11:29:48:073 -> Serial, Testing, Round:1498
11:29:48:076 -> Serial, Testing, Round:1499
11:29:48:079 -> Serial, Testing, Round:1500
11:29:48:081 -> Serial, Testing, Round:1501
11:29:48:081 -> Serial, Testing, Round:1502
11:29:48:084 -> Serial, Testing, Round:1503
11:29:48:088 -> Serial, Testing, Round:1504
11:29:48:092 -> Serial, Testing, Round:1505
11:29:48:095 -> Serial, Testing, Round:1506
11:29:48:096 -> Serial, Testing, Round:1507
11:29:48:099 -> Serial, Testing, Round:1508
11:29:48:101 -> Serial, Testing, Round:1509
11:29:48:105 -> Serial, Testing, Round:1510
11:29:48:107 -> Serial, Testing, Round:1511
11:29:48:110 -> Serial, Testing, Round:1512
11:29:48:110 -> Serial, Testing, Round:1513
11:29:48:112 -> Serial, Testing, Round:1514
11:29:48:115 -> Serial, Testing, Round:1515
11:29:48:120 -> Serial, Testing, Round:1516
11:29:48:121 -> Serial, Testing, Round:1517
11:29:48:123 -> Serial, Testing, Round:1518
11:29:48:126 -> Serial, Testing, Round:1519
11:29:48:129 -> Serial, Testing, Round:1520
11:29:48:132 -> Serial, Testing, Round:1521
11:29:48:134 -> Serial, Testing, Round:1522
11:29:48:137 -> Serial, Testing, Round:1523
11:29:48:137 -> Serial, Testing, Round:1524
11:29:48:140 -> Serial, Testing, Round:1525
11:29:48:143 -> Serial, Testing, Round:1526
11:29:48:145 -> Serial, Testing, Round:1527
11:29:48:148 -> Serial, Testing, Round:1528
11:29:48:151 -> Serial, Testing, Round:1529
11:29:48:154 -> Serial, Testing, Round:1530
11:29:48:156 -> Serial, Testing, Round:1531
11:29:48:159 -> Serial, Testing, Round:1532
11:29:48:162 -> Serial, Testing, Round:1533
11:29:48:162 -> Serial, Testing, Round:1534
11:29:48:165 -> Serial, Testing, Round:1535
11:29:48:168 -> Serial, Testing, Round:1536
11:29:48:171 -> Serial, Testing, Round:1537
11:29:48:173 -> Serial, Testing, Round:1538
11:29:48:176 -> Serial, Testing, Round:1539
11:29:48:179 -> Serial, Testing, Round:1540
11:29:48:181 -> Serial, Testing, Round:1541
11:29:48:184 -> Serial, Testing, Round:1542
11:29:48:187 -> Serial, Testing, Round:1543
11:29:48:190 -> Serial, Testing, Round:1544
11:29:48:190 -> Serial, Testing, Round:1545
11:29:48:193 -> Serial, Testing, Round:1546
11:29:48:195 -> Serial, Testing, Round:1547
11:29:48:198 -> Serial, Testing, Round:1548
11:29:48:201 -> Serial, Testing, Round:1549
11:29:48:204 -> Serial, Testing, Round:1550
11:29:48:206 -> Serial, Testing, Round:1551
11:29:48:209 -> Serial, Testing, Round:1552
11:29:48:213 -> Serial, Testing, Round:1553
11:29:48:215 -> Serial, Testing, Round:1554
11:29:48:218 -> Serial, Testing, Round:1555
11:29:48:218 -> Serial, Testing, Round:1556
11:29:48:220 -> Serial, Testing, Round:1557
11:29:48:223 -> Serial, Testing, Round:1558
11:29:48:226 -> Serial, Testing, Round:1559
11:29:48:229 -> Serial, Testing, Round:1560
11:29:48:231 -> Serial, Testing, Round:1561
11:29:48:234 -> Serial, Testing, Round:1562
11:29:48:237 -> Serial, Testing, Round:1563
11:29:48:240 -> Serial, Testing, Round:1564
11:29:48:243 -> Serial, Testing, Round:1565
11:29:48:243 -> Serial, Testing, Round:1566
11:29:48:245 -> Serial, Testing, Round:1567
11:29:48:248 -> Serial, Testing, Round:1568
11:29:48:251 -> Serial, Testing, Round:1569
11:29:48:254 -> Serial, Testing, Round:1570
11:29:48:256 -> Serial, Testing, Round:1571
11:29:48:259 -> Serial, Testing, Round:1572
11:29:48:262 -> Serial, Testing, Round:1573
11:29:48:265 -> Serial, Testing, Round:1574
11:29:48:268 -> Serial, Testing, Round:1575
11:29:48:270 -> Serial, Testing, Round:1576
11:29:48:270 -> Serial, Testing, Round:1577
11:29:48:273 -> Serial, Testing, Round:1578
11:29:48:276 -> Serial, Testing, Round:1579
11:29:48:279 -> Serial, Testing, Round:1580
11:29:48:281 -> Serial, Testing, Round:1581
11:29:48:284 -> Serial, Testing, Round:1582
11:29:48:287 -> Serial, Testing, Round:1583
11:29:48:290 -> Serial, Testing, Round:1584
11:29:48:293 -> Serial, Testing, Round:1585
11:29:48:295 -> Serial, Testing, Round:1586
11:29:48:298 -> Serial, Testing, Round:1587
11:29:48:298 -> Serial, Testing, Round:1588
11:29:48:301 -> Serial, Testing, Round:1589
11:29:48:304 -> Serial, Testing, Round:1590
11:29:48:306 -> Serial, Testing, Round:1591
11:29:48:309 -> Serial, Testing, Round:1592
11:29:48:312 -> Serial, Testing, Round:1593
11:29:48:315 -> Serial, Testing, Round:1594
11:29:48:318 -> Serial, Testing, Round:1595
11:29:48:321 -> Serial, Testing, Round:1596
11:29:48:323 -> Serial, Testing, Round:1597
11:29:48:323 -> Serial, Testing, Round:1598
11:29:48:326 -> Serial, Testing, Round:1599
11:29:48:329 -> Serial, Testing, Round:1600
11:29:48:331 -> Serial, Testing, Round:1601
11:29:48:334 -> Serial, Testing, Round:1602
11:29:48:337 -> Serial, Testing, Round:1603
11:29:48:340 -> Serial, Testing, Round:1604
11:29:48:343 -> Serial, Testing, Round:1605
11:29:48:345 -> Serial, Testing, Round:1606
11:29:48:348 -> Serial, Testing, Round:1607
11:29:48:351 -> Serial, Testing, Round:1608
11:29:48:351 -> Serial, Testing, Round:1609
11:29:48:354 -> Serial, Testing, Round:1610
11:29:48:357 -> Serial, Testing, Round:1611
11:29:48:359 -> Serial, Testing, Round:1612
11:29:48:363 -> Serial, Testing, Round:1613
11:29:48:365 -> Serial, Testing, Round:1614
11:29:48:368 -> Serial, Testing, Round:1615
11:29:48:370 -> Serial, Testing, Round:1616
11:29:48:373 -> Serial, Testing, Round:1617
11:29:48:376 -> Serial, Testing, Round:1618
11:29:48:379 -> Serial, Testing, Round:1619
11:29:48:379 -> Serial, Testing, Round:1620
11:29:48:382 -> Serial, Testing, Round:1621
11:29:48:384 -> Serial, Testing, Round:1622
11:29:48:387 -> Serial, Testing, Round:1623
11:29:48:390 -> Serial, Testing, Round:1624
11:29:48:393 -> Serial, Testing, Round:1625
11:29:48:396 -> Serial, Testing, Round:1626
11:29:48:398 -> Serial, Testing, Round:1627
11:29:48:401 -> Serial, Testing, Round:1628
11:29:48:404 -> Serial, Testing, Round:1629
11:29:48:404 -> Serial, Testing, Round:1630
11:29:48:406 -> Serial, Testing, Round:1631
11:29:48:409 -> Serial, Testing, Round:1632
11:29:48:412 -> Serial, Testing, Round:1633
11:29:48:415 -> Serial, Testing, Round:1634
11:29:48:418 -> Serial, Testing, Round:1635
11:29:48:420 -> Serial, Testing, Round:1636
11:29:48:423 -> Serial, Testing, Round:1637
11:29:48:426 -> Serial, Testing, Round:1638
11:29:48:429 -> Serial, Testing, Round:1639
11:29:48:431 -> Serial, Testing, Round:1640
11:29:48:431 -> Serial, Testing, Round:1641
11:29:48:434 -> Serial, Testing, Round:1642
11:29:48:437 -> Serial, Testing, Round:1643
11:29:48:440 -> Serial, Testing, Round:1644
11:29:48:443 -> Serial, Testing, Round:1645
11:29:48:445 -> Serial, Testing, Round:1646
11:29:48:448 -> Serial, Testing, Round:1647
11:29:48:451 -> Serial, Testing, Round:1648
11:29:48:454 -> Serial, Testing, Round:16411:29:48:459 -> Serial, Testing, Round:1651
11:29:48:459 -> Ser9
11:29:48:456 -> Serial, Testing, Round:1650
ial, Testing, Round:1652
11:29:48:463 -> Serial, Testing, Round:1653
11:29:48:465 -> Serial, Testing, Round:1654
11:29:48:468 -> Serial, Testing, Round:1655
11:29:48:470 -> Serial, Testing, Round:1656
11:29:48:473 -> Serial, Testing, Round:1657
11:29:48:476 -> Serial, Testing, Round:1658
11:29:48:479 -> Serial, Testing, Round:1659
11:29:48:481 -> Serial, Testing, Round:1660
11:29:48:484 -> Serial, Testing, Round:1661
11:29:48:484 -> Serial, Testing, Round:1662
11:29:48:487 -> Serial, Testing, Round:1663
11:29:48:490 -> Serial, Testing, Round:1664
11:29:48:493 -> Serial, Testing, Round:1665
11:29:48:495 -> Serial, Testing, Round:1666
11:29:48:498 -> Serial, Testing, Round:1667
11:29:48:501 -> Serial, Testing, Round:1668
11:29:48:504 -> Serial, Testing, Round:1669
11:29:48:506 -> Serial, Testing, Round:1670
11:29:48:509 -> Serial, Testing, Round:1671
11:29:48:512 -> Serial, Testing, Round:1672
11:29:48:512 -> Serial, Testing, Round:1673
11:29:48:515 -> Serial, Testing, Round:1674
11:29:48:518 -> Serial, Testing, Round:1675
11:29:48:520 -> Serial, Testing, Round:1676
11:29:48:523 -> Serial, Testing, Round:1677
11:29:48:526 -> Serial, Testing, Round:1678
11:29:48:529 -> Serial, Testing, Round:1679
11:29:48:531 -> Serial, Testing, Round:1680
11:29:48:534 -> Serial, Testing, Round:1681
11:29:48:537 -> Serial, Testing, Round:1682
11:29:48:541 -> Serial, Testing, Round:1683
11:29:48:541 -> Serial, Testing, Round:1684
11:29:48:544 -> Serial, Testing, Round:1685
11:29:48:546 -> Serial, Testing, Round:1686
11:29:48:549 -> Serial, Testing, Round:1687
11:29:48:552 -> Serial, Testing, Round:1688
11:29:48:555 -> Serial, Testing, Round:1689
11:29:48:559 -> Serial, Testing, Round:1690
11:29:48:560 -> Serial, Testing, Round:1691
11:29:48:562 -> Serial, Testing, Round:1692
11:29:48:565 -> Serial, Testing, Round:1693
11:29:48:565 -> Serial, Testing, Round:1694
11:29:48:568 -> Serial, Testing, Round:1695
11:29:48:572 -> Serial, Testing, Round:1696
11:29:48:574 -> Serial, Testing, Round:1697
11:29:48:576 -> Serial, Testing, Round:1698
11:29:48:579 -> Serial, Testing, Round:1699
11:29:48:581 -> Serial, Testing, Round:1700
11:29:48:584 -> Serial, Testing, Round:1701
11:29:48:587 -> Serial, Testing, Round:1702
11:29:48:590 -> Serial, Testing, Round:1703
11:29:48:593 -> Serial, Testing, Round:1704
11:29:48:593 -> Serial, Testing, Round:1705
11:29:48:595 -> Serial, Testing, Round:1706
11:29:48:598 -> Serial, Testing, Round:1707
11:29:48:601 -> Serial, Testing, Round:1708
11:29:48:604 -> Serial, Testing, Round:1709
11:29:48:607 -> Serial, Testing, Round:1710
11:29:48:609 -> Serial, Testing, Round:1711
11:29:48:612 -> Serial, Testing, Round:1712
11:29:48:615 -> Serial, Testing, Round:1713
11:29:48:618 -> Serial, Testing, Round:1714
11:29:48:620 -> Serial, Testing, Round:1715
11:29:48:620 -> Serial, Testing, Round:1716
11:29:48:623 -> Serial, Testing, Round:1717
11:29:48:626 -> Serial, Testing, Round:1718
11:29:48:629 -> Serial, Testing, Round:1719
11:29:48:634 -> Serial, Testing, Round:1720
11:29:48:634 -> Serial, Testing, Round:1721
11:29:48:637 -> Serial, Testing, Round:1722
11:29:48:640 -> Serial, Testing, Round:1723
11:29:48:643 -> Serial, Testing, Round:1724
11:29:48:645 -> Serial, Testing, Round:1725
11:29:48:645 -> Serial, Testing, Round:1726
11:29:48:648 -> Serial, Testing, Round:1727
11:29:48:651 -> Serial, Testing, Round:1728
11:29:48:654 -> Serial, Testing, Round:1729
11:29:48:656 -> Serial, Testing, Round:1730
11:29:48:659 -> Serial, Testing, Round:1731
11:29:48:662 -> Serial, Testing, Round:1732
11:29:48:665 -> Serial, Testing, Round:1733
11:29:48:668 -> Serial, Testing, Round:1734
11:29:48:670 -> Serial, Testing, Round:1735
11:29:48:673 -> Serial, Testing, Round:1736
11:29:48:673 -> Serial, Testing, Round:1737
11:29:48:676 -> Serial, Testing, Round:1738
11:29:48:679 -> Serial, Testing, Round:1739
11:29:48:682 -> Serial, Testing, Round:1740
11:29:48:684 -> Serial, Testing, Round:1741
11:29:48:687 -> Serial, Testing, Round:1742
11:29:48:690 -> Serial, Testing, Round:1743
11:29:48:693 -> Serial, Testing, Round:1744
11:29:48:695 -> Serial, Testing, Round:1745
11:29:48:698 -> Serial, Testing, Round:1746
11:29:48:701 -> Serial, Testing, Round:1747
11:29:48:701 -> Serial, Testing, Round:1748
11:29:48:704 -> Serial, Testing, Round:1749
11:29:48:707 -> Serial, Testing, Round:1750
11:29:48:709 -> Serial, Testing, Round:1751
11:29:48:712 -> Serial, Testing, Round:1752
11:29:48:715 -> Serial, Testing, Round:1753
11:29:48:718 -> Serial, Testing, Round:1754
11:29:48:720 -> Serial, Testing, Round:1755
11:29:48:723 -> Serial, Testing, Round:1756
11:29:48:726 -> Serial, Testing, Round:1757
11:29:48:726 -> Serial, Testing, Round:1758
11:29:48:729 -> Serial, Testing, Round:1759
11:29:48:732 -> Serial, Testing, Round:1760
11:29:48:734 -> Serial, Testing, Round:1761
11:29:48:737 -> Serial, Testing, Round:1762
11:29:48:740 -> Serial, Testing, Round:1763
11:29:48:743 -> Serial, Testing, Round:1764
11:29:48:745 -> Serial, Testing, Round:1765
11:29:48:748 -> Serial, Testing, Round:1766
11:29:48:751 -> Serial, Testing, Round:1767
11:29:48:754 -> Serial, Testing, Round:1768
11:29:48:754 -> Serial, Testing, Round:1769
11:29:48:756 -> Serial, Testing, Round:1770
11:29:48:759 -> Serial, Testing, Round:1771
11:29:48:762 -> Serial, Testing, Round:1772
11:29:48:765 -> Serial, Testing, Round:1773
11:29:48:768 -> Serial, Testing, Round:1774
11:29:48:770 -> Serial, Testing, Round:1775
11:29:48:773 -> Serial, Testing, Round:1776
11:29:48:776 -> Serial, Testing, Round:1777
11:29:48:779 -> Serial, Testing, Round:1778
11:29:48:782 -> Serial, Testing, Round:1779
11:29:48:782 -> Serial, Testing, Round:1780
11:29:48:784 -> Serial, Testing, Round:1781
11:29:48:787 -> Serial, Testing, Round:1782
11:29:48:790 -> Serial, Testing, Round:1783
11:29:48:793 -> Serial, Testing, Round:1784
11:29:48:795 -> Serial, Testing, Round:1785
11:29:48:798 -> Serial, Testing, Round:1786
11:29:48:801 -> Serial, Testing, Round:1787
11:29:48:804 -> Serial, Testing, Round:1788
11:29:48:806 -> Serial, Testing, Round:1789
11:29:48:806 -> Serial, Testing, Round:1790
11:29:48:809 -> Serial, Testing, Round:1791
11:29:48:812 -> Serial, Testing, Round:1792
11:29:48:815 -> Serial, Testing, Round:1793
11:29:48:818 -> Serial, Testing, Round:1794
11:29:48:820 -> Serial, Testing, Round:1795
11:29:48:823 -> Serial, Testing, Round:1796
11:29:48:826 -> Serial, Testing, Round:1797
11:29:48:829 -> Serial, Testing, Round:1798
11:29:48:832 -> Serial, Testing, Round:1799
11:29:48:835 -> Serial, Testing, Round:1800
11:29:48:835 -> Serial, Testing, Round:1801
11:29:48:837 -> Serial, Testing, Round:1802
11:29:48:840 -> Serial, Testing, Round:1803
11:29:48:843 -> Serial, Testing, Round:1804
11:29:48:845 -> Serial, Testing, Round:1805
11:29:48:848 -> Serial, Testing, Round:1806
11:29:48:851 -> Serial, Testing, Round:1807
11:29:48:854 -> Serial, Testing, Round:1808
11:29:48:858 -> Serial, Testing, Round:1809
11:29:48:859 -> Serial, Testing, Round:1810
11:29:48:862 -> Serial, Testing, Round:1811
11:29:48:862 -> Serial, Testing, Round:1812
11:29:48:865 -> Serial, Testing, Round:1813
11:29:48:868 -> Serial, Testing, Round:1814
11:29:48:871 -> Serial, Testing, Round:1815
11:29:48:873 -> Serial, Testing, Round:1816
11:29:48:876 -> Serial, Testing, Round:1817
11:29:48:879 -> Serial, Testing, Round:1818
11:29:48:882 -> Serial, Testing, Round:1819
11:29:48:884 -> Serial, Testing, Round:1820
11:29:48:887 -> Serial, Testing, Round:1821
11:29:48:887 -> Serial, Testing, Round:1822
11:29:48:890 -> Serial, Testing, Round:1823
11:29:48:893 -> Serial, Testing, Round:1824
11:29:48:895 -> Serial, Testing, Round:1825
11:29:48:898 -> Serial, Testing, Round:1826
11:29:48:901 -> Serial, Testing, Round:1827
11:29:48:904 -> Serial, Testing, Round:1828
11:29:48:907 -> Serial, Testing, Round:1829
11:29:48:909 -> Serial, Testing, Round:1830
11:29:48:912 -> Serial, Testing, Round:1831
11:29:48:915 -> Serial, Testing, Round:1832
11:29:48:915 -> Serial, Testing, Round:1833
11:29:48:918 -> Serial, Testing, Round:1834
11:29:48:920 -> Serial, Testing, Round:1835
11:29:48:923 -> Serial, Testing, Round:1836
11:29:48:926 -> Serial, TestinRound:1838
11:29:48:932 -> Serial, Testing, Roug, Round:1837
11:29:48:929 -> Serial, Testing, nd:1839
11:29:48:934 -> Serial, Testing, Round:1840
11:29:48:937 -> Serial, Testing, Round:1841
11:29:48:940 -> Serial, Testing, Round:1842
11:29:48:943 -> Serial, Testing, Round:1843
11:29:48:943 -> Serial, Testing, Round:1844
11:29:48:945 -> Serial, Testing, Round:1845
11:29:48:948 -> Serial, Testing, Round:1846
11:29:48:951 -> Serial, Testing, Round:1847
11:29:48:954 -> Serial, Testing, Round:1848
11:29:48:956 -> Serial, Testing, Round:1849
11:29:48:959 -> Serial, Testing, Round:1850
11:29:48:962 -> Serial, Testing, Round:1851
11:29:48:965 -> Serial, Testing, Round:1852
11:29:48:968 -> Serial, Testing, Round:1853
11:29:48:968 -> Serial, Testing, Round:1854
11:29:48:970 -> Serial, Testing, Round:1855
11:29:48:973 -> Serial, Testing, Round:1856
11:29:48:976 -> Serial, Testing, Round:1857
11:29:48:979 -> Serial, Testing, Round:1858
11:29:48:982 -> Serial, Testing, Round:1859
11:29:48:984 -> Serial, Testing, Round:1860
11:29:48:987 -> Serial, Testing, Round:1861
11:29:48:990 -> Serial, Testing, Round:1862
11:29:48:993 -> Serial, Testing, Round:1863
11:29:48:995 -> Serial, Testing, Round:1864
11:29:48:995 -> Serial, Testing, Round:1865
11:29:48:998 -> Serial, Testing, Round:1866
11:29:49:001 -> Serial, Testing, Round:1867
11:29:49:004 -> Serial, Testing, Round:1868
11:29:49:006 -> Serial, Testing, Round:1869
11:29:49:009 -> Serial, Testing, Round:1870
11:29:49:012 -> Serial, Testing, Round:1871
11:29:49:015 -> Serial, Testing, Round:1872
11:29:49:018 -> Serial, Testing, Round:1873
11:29:49:020 -> Serial, Testing, Round:1874
11:29:49:023 -> Serial, Testing, Round:1875
11:29:49:023 -> Serial, Testing, Round:1876
11:29:49:027 -> Serial, Testing, Round:1877
11:29:49:029 -> Serial, Testing, Round:1878
11:29:49:031 -> Serial, Testing, Round:1879
11:29:49:034 -> Serial, Testing, Round:1880
11:29:49:037 -> Serial, Testing, Round:1881
11:29:49:040 -> Serial, Testing, Round:1882
11:29:49:043 -> Serial, Testing, Round:1883
11:29:49:045 -> Serial, Testing, Round:1884
11:29:49:048 -> Serial, Testing, Round:1885
