11:29:13:841 -> �ѥ��� Round:0
11:29:13:841 -> Serial, Testing, Round:0
11:29:15:207 -> Serial, Testing, Round:0
11:29:15:207 -> Serial, Testing, Round:0
11:29:15:210 -> Serial, Testing, Round:0
11:29:15:213 -> Serial, Testing, Round:0
11:29:15:216 -> Serial, Testing, Round:0
11:29:15:218 -> Serial, Testing, Round:0
11:29:15:218 -> Serial, Testing, Round:0
11:29:15:221 -> Serial, Testing, Round:0
11:29:15:224 -> Serial, Testing, Round:0
11:29:15:227 -> Serial, Testing, Round:0
11:29:15:229 -> Serial, Testing, Round:0
11:29:15:232 -> Serial, Testing, Round:0
11:29:15:232 -> Serial, Testing, Round:0
11:29:15:235 -> Serial, Testing, Round:0
11:29:15:238 -> Serial, Testing, Round:0
11:29:15:240 -> Serial, Testing, Round:0
11:29:15:243 -> Serial, Testing, Round:0
11:29:15:243 -> Serial, Testing, Round:0
11:29:15:246 -> Serial, Testing, Round:0
11:29:15:249 -> Serial, Testing, Round:0
11:29:15:252 -> Serial, Testing, Round:0
11:29:15:254 -> Serial, Testing, Round:0
11:29:15:254 -> Serial, Testing, Round:0
11:29:15:257 -> Serial, Testing, Round:0
11:29:15:260 -> Serial, Testing, Round:0
11:29:15:263 -> Serial, Testing, Round:0
11:29:15:266 -> Serial, Testing, Round:0
11:29:15:268 -> Serial, Testing, Round:0
11:29:15:268 -> Serial, Testing, Round:0
11:29:15:271 -> Serial, Testing, Round:0
11:29:15:274 -> Serial, Testing, Round:0
11:29:15:277 -> Serial, Testing, Round:0
11:29:15:279 -> Serial, Testing, Round:0
11:29:15:279 -> Serial, Testing, Round:0
11:29:15:282 -> Serial, Testing, Round:0
11:29:15:285 -> Serial, Testing, Round:0
11:29:15:288 -> Serial, Testing, Round:0
11:29:15:290 -> Serial, Testing, Round:0
11:29:15:290 -> Serial, Testing, Round:0
11:29:15:293 -> Serial, Testing, Round:0
11:29:15:296 -> Serial, Testing, Round:0
11:29:15:299 -> Serial, Testing, Round:0
11:29:15:302 -> Serial, Testing, Round:0
11:29:15:304 -> Serial, Testing, Round:0
11:29:15:304 -> Serial, Testing, Round:0
11:29:15:307 -> Serial, Testing, Round:0
11:29:15:310 -> Serial, Testing, Round:0
11:29:15:313 -> Serial, Testing, Round:0
11:29:15:316 -> Serial, Testing, Round:0
11:29:15:316 -> Serial, Testing, Round:0
11:29:15:318 -> Serial, Testing, Round:0
11:29:15:321 -> Serial, Testing, Round:0
11:29:15:324 -> Serial, Testing, Round:0
11:29:15:327 -> Serial, Testing, Round:0
11:29:15:327 -> Serial, Testing, Round:0
11:29:15:329 -> Serial, Testing, Round:0
11:29:15:332 -> Serial, Testing, Round:0
11:29:15:335 -> Serial, Testing, Round:0
11:29:15:338 -> Serial, Testing, Round:0
11:29:15:340 -> Serial, Testing, Round:0
11:29:15:340 -> Serial, Testing, Round:0
11:29:15:343 -> Serial, Testing, Round:0
11:29:15:346 -> Serial, Testing, Round:0
11:29:15:349 -> Serial, Testing, Round:0
11:29:15:352 -> Serial, Testing, Round:0
11:29:15:352 -> Serial, Testing, Round:0
11:29:15:354 -> Serial, Testing, Round:0
11:29:15:357 -> Serial, Testing, Round:0
11:29:15:360 -> Serial, Testing, Round:0
11:29:15:363 -> Serial, Testing, Round:0
11:29:15:363 -> Serial, Testing, Round:0
11:29:15:366 -> Serial, Testing, Round:0
11:29:15:368 -> Serial, Testing, Round:0
11:29:15:371 -> Serial, Testing, Round:0
11:29:15:374 -> Serial, Testing, Round:0
11:29:15:377 -> Serial, Testing, Round:0
11:29:15:377 -> Serial, Testing, Round:0
11:29:15:379 -> Serial, Testing, Round:0
11:29:15:382 -> Serial, Testing, Round:0
11:29:15:385 -> Serial, Testing, Round:0
11:29:15:388 -> Serial, Testing, Round:0
11:29:15:388 -> Serial, Testing, Round:0
11:29:15:390 -> Serial, Testing, Round:0
11:29:15:393 -> Serial, Testing, Round:0
11:29:15:396 -> Serial, Testing, Round:0
11:29:15:399 -> Serial, Testing, Round:0
11:29:15:399 -> Serial, Testing, Round:0
11:29:15:402 -> Serial, Testing, Round:0
11:29:15:404 -> Serial, Testing, Round:0
11:29:15:407 -> Serial, Testing, Round:0
11:29:15:410 -> Serial, Testing, Round:0
11:29:15:413 -> Serial, Testing, Round:0
11:29:15:413 -> Serial, Testing, Round:0
11:29:15:416 -> Serial, Testing, Round:0
11:29:15:418 -> Serial, Testing, Round:0
11:29:15:421 -> Serial, Testing, Round:0
11:29:15:424 -> Serial, Testing, Round:0
11:29:15:424 -> Serial, Testing, Round:0
11:29:15:427 -> Serial, Testing, Round:0
11:29:15:429 -> Serial, Testing, Round:0
11:29:15:432 -> Serial, Testing, Round:0
11:29:15:435 -> Serial, Testing, Round:0
11:29:15:435 -> Serial, Testing, Round:0
11:29:15:438 -> Serial, Testing, Round:0
11:29:15:440 -> Serial, Testing, Round:0
11:29:15:443 -> Serial, Testing, Round:0
11:29:15:446 -> Serial, Testing, Round:0
11:29:15:449 -> Serial, Testing, Round:0
11:29:15:449 -> Serial, Testing, Round:0
11:29:15:452 -> Serial, Testing, Round:0
11:29:15:454 -> Serial, Testing, Round:0
11:29:15:457 -> Serial, Testing, Round:0
11:29:15:460 -> Serial, Testing, Round:0
11:29:15:460 -> Serial, Testing, Round:0
11:29:15:463 -> Serial, Testing, Round:0
11:29:15:466 -> Serial, Testing, Round:0
11:29:15:468 -> Serial, Testing, Round:0
11:29:15:471 -> Serial, Testing, Round:0
11:29:15:471 -> Serial, Testing, Round:0
11:29:15:474 -> Serial, Testing, Round:0
11:29:15:477 -> Serial, Testing, Round:0
11:29:15:479 -> Serial, Testing, Round:0
11:29:15:482 -> Serial, Testing, Round:0
11:29:15:485 -> Serial, Testing, Round:0
11:29:15:485 -> Serial, Testing, Round:0
11:29:15:488 -> Serial, Testing, Round:0
11:29:15:490 -> Serial, Testing, Round:0
11:29:15:493 -> Serial, Testing, Round:0
11:29:15:496 -> Serial, Testing, Round:0
11:29:15:496 -> Serial, Testing, Round:0
11:29:15:499 -> Serial, Testing, Round:0
11:29:15:502 -> Serial, Testing, Round:0
11:29:15:504 -> Serial, Testing, Round:0
11:29:15:507 -> Serial, Testing, Round:0
11:29:15:507 -> Serial, Testing, Round:0
11:29:15:510 -> Serial, Testing, Round:0
11:29:15:513 -> Serial, Testing, Round:0
11:29:15:516 -> Serial, Testing, Round:0
11:29:15:518 -> Serial, Testing, Round:0
11:29:15:521 -> Serial, Testing, Round:0
11:29:15:521 -> Serial, Testing, Round:0
11:29:15:524 -> Serial, Testing, Round:0
11:29:15:527 -> Serial, Testing, Round:0
11:29:15:529 -> Serial, Testing, Round:0
11:29:15:532 -> Serial, Testing, Round:0
11:29:15:532 -> Serial, Testing, Round:0
11:29:15:535 -> Serial, Testing, Round:0
11:29:15:538 -> Serial, Testing, Round:0
11:29:15:540 -> Serial, Testing, Round:0
11:29:15:543 -> Serial, Testing, Round:0
11:29:15:543 -> Serial, Testing, Round:0
11:29:15:546 -> Serial, Testing, Round:0
11:29:15:549 -> Serial, Testing, Round:0
11:29:15:552 -> Serial, Testing, Round:0
11:29:15:554 -> Serial, Testing, Round:0
11:29:15:557 -> Serial, Testing, Round:0
11:29:15:557 -> Serial, Testing, Round:0
11:29:15:560 -> Serial, Testing, Round:0
11:29:15:563 -> Serial, Testing, Round:0
11:29:15:566 -> Serial, Testing, Round:0
11:29:15:568 -> Serial, Testing, Round:0
11:29:15:568 -> Serial, Testing, Round:0
11:29:15:571 -> Serial, Testing, Round:0
11:29:15:574 -> Serial, Testing, Round:0
11:29:15:577 -> Serial, Testing, Round:0
11:29:15:579 -> Serial, Testing, Round:0
11:29:15:579 -> Serial, Testing, Round:0
11:29:15:582 -> Serial, Testing, Round:0
11:29:15:585 -> Serial, Testing, Round:0
11:29:15:588 -> Serial, Testing, Round:0
11:29:15:590 -> Serial, Testing, Round:0
11:29:15:593 -> Serial, Testing, Round:0
11:29:15:593 -> Serial, Testing, Round:0
11:29:15:596 -> Serial, Testing, Round:0
11:29:15:599 -> Serial, Testing, Round:0
11:29:15:603 -> Serial, Testing, Round:0
11:29:15:605 -> Serial, Testing, Round:0
11:29:15:605 -> Serial, Testing, Round:0
11:29:15:608 -> Serial, Testing, Round:0
11:29:15:611 -> Serial, Testing, Round:0
11:29:15:614 -> Serial, Testing, Round:0
11:29:15:619 -> Serial, Testing, Round:0
11:29:15:619 -> Serial, Testing, Round:0
11:29:15:619 -> Serial, Testing, Round:0
11:29:15:623 -> Serial, Testing, Round:0
11:29:15:624 -> Serial, Testing, Round:0
11:29:15:627 -> Serial, Testing, Round:0
11:29:15:630 -> Serial, Testing, Round:0
11:29:15:630 -> Serial, Testing, Round:0
11:29:15:632 -> Serial, Testing, Round:0
11:29:15:635 -> Serial, Testing, Round:0
11:29:15:638 -> Serial, Testing, Round:0
11:29:15:640 -> Serial, Testing, Round:0
11:29:15:640 -> Serial, Testing, Round:0
11:29:15:643 -> Serial, Testing, Round:0
11:29:15:646 -> Serial, Testing, Round:0
11:29:15:649 -> Serial, Testing, Round:0
11:29:15:652 -> Serial, Testing, Round:0
11:29:15:652 -> Serial, Testing, Round:0
11:29:15:654 -> Serial, Testing, Round:0
11:29:15:657 -> Serial, Testing, Round:0
11:29:15:660 -> Serial, Testing, Round:0
11:29:15:663 -> Serial, Testing, Round:0
11:29:15:666 -> Serial, Testing, Round:0
11:29:15:666 -> Serial, Testing, Round:0
11:29:15:668 -> Serial, Testing, Round:0
11:29:15:671 -> Serial, Testing, Round:0
11:29:15:674 -> Serial, Testing, Round:0
11:29:15:677 -> Serial, Testing, Round:0
11:29:15:677 -> Serial, Testing, Round:0
11:29:15:679 -> Serial, Testing, Round:0
11:29:15:682 -> Serial, Testing, Round:0
11:29:15:685 -> Serial, Testing, Round:0
11:29:15:688 -> Serial, Testing, Round:0
11:29:15:688 -> Serial, Testing, Round:0
11:29:15:690 -> Serial, Testing, Round:0
11:29:15:693 -> Serial, Testing, Round:0
11:29:15:696 -> Serial, Testing, Round:0
11:29:15:699 -> Serial, Testing, Round:0
11:29:15:702 -> Serial, Testing, Round:0
11:29:15:702 -> Serial, Testing, Round:0
11:29:15:704 -> Serial, Testing, Round:0
11:29:15:707 -> Serial, Testing, Round:0
11:29:15:710 -> Serial, Testing, Round:0
11:29:15:713 -> Serial, Testing, Round:0
11:29:15:713 -> Serial, Testing, Round:0
11:29:15:716 -> Serial, Testing, Round:0
11:29:15:718 -> Serial, Testing, Round:0
11:29:15:721 -> Serial, Testing, Round:0
11:29:15:724 -> Serial, Testing, Round:0
11:29:15:724 -> Serial, Testing, Round:0
11:29:15:727 -> Serial, Testing, Round:0
11:29:15:729 -> Serial, Testing, Round:0
11:29:15:732 -> Serial, Testing, Round:0
11:29:15:735 -> Serial, Testing, Round:0
11:29:15:738 -> Serial, Testing, Round:0
11:29:15:738 -> Serial, Testing, Round:0
11:29:15:740 -> Serial, Testing, Round:0
11:29:15:743 -> Serial, Testing, Round:0
11:29:15:746 -> Serial, Testing, Round:0
11:29:15:749 -> Serial, Testing, Round:0
11:29:15:749 -> Serial, Testing, Round:0
11:29:15:752 -> Serial, Testing, Round:0
11:29:15:754 -> Serial, Testing, Round:0
11:29:15:757 -> Serial, Testing, Round:0
11:29:15:760 -> Serial, Testing, Round:0
11:29:15:760 -> Serial, Testing, Round:0
11:29:15:763 -> Serial, Testing, Round:0
11:29:15:766 -> Serial, Testing, Round:0
11:29:15:768 -> Serial, Testing, Round:0
11:29:15:771 -> Serial, Testing, Round:0
11:29:15:774 -> Serial, Testing, Round:0
11:29:15:774 -> Serial, Testing, Round:0
11:29:15:777 -> Serial, Testing, Round:0
11:29:15:779 -> Serial, Testing, Round:0
11:29:15:782 -> Serial, Testing, Round:0
11:29:15:785 -> Serial, Testing, Round:0
11:29:15:785 -> Serial, Testing, Round:0
11:29:15:788 -> Serial, Testing, Round:0
11:29:15:790 -> Serial, Testing, Round:0
11:29:15:793 -> Serial, Testing, Round:0
11:29:15:796 -> Serial, Testing, Round:0
11:29:15:796 -> Serial, Testing, Round:0
11:29:15:799 -> Serial, Testing, Round:0
11:29:15:802 -> Serial, Testing, Round:0
11:29:15:805 -> Serial, Testing, Round:0
11:29:15:807 -> Serial, Testing, Round:0
11:29:15:810 -> Serial, Testing, Round:0
11:29:15:810 -> Serial, Testing, Round:0
11:29:15:813 -> Serial, Testing, Round:0
11:29:15:816 -> Serial, Testing, Round:0
11:29:15:818 -> Serial, Testing, Round:0
11:29:15:821 -> Serial, Testing, Round:0
11:29:15:821 -> Serial, Testing, Round:0
11:29:15:824 -> Serial, Testing, Round:0
11:29:15:827 -> Serial, Testing, Round:0
11:29:15:829 -> Serial, Testing, Round:0
11:29:15:832 -> Serial, Testing, Round:0
11:29:15:832 -> Serial, Testing, Round:0
11:29:15:835 -> Serial, Testing, Round:0
11:29:15:838 -> Serial, Testing, Round:0
11:29:15:840 -> Serial, Testing, Round:0
11:29:15:843 -> Serial, Testing, Round:0
11:29:15:846 -> Serial, Testing, Round:0
11:29:15:846 -> Serial, Testing, Round:0
11:29:15:849 -> Serial, Testing, Round:0
11:29:15:852 -> Serial, Testing, Round:0
11:29:15:854 -> Serial, Testing, Round:0
11:29:15:857 -> Serial, Testing, Round:0
11:29:15:857 -> Serial, Testing, Round:0
11:29:15:860 -> Serial, Testing, Round:0
11:29:15:863 -> Serial, Testing, Round:0
11:29:15:866 -> Serial, Testing, Round:0
11:29:15:868 -> Serial, Testing, Round:0
11:29:15:868 -> Serial, Testing, Round:0
11:29:15:871 -> Serial, Testing, Round:0
11:29:15:874 -> Serial, Testing, Round:0
11:29:15:877 -> Serial, Testing, Round:0
11:29:15:879 -> Serial, Testing, Round:0
11:29:15:882 -> Serial, Testing, Round:0
11:29:15:882 -> Serial, Testing, Round:0
11:29:15:885 -> Serial, Testing, Round:0
11:29:15:888 -> Serial, Testing, Round:0
11:29:15:890 -> Serial, Testing, Round:0
11:29:15:893 -> Serial, Testing, Round:0
11:29:15:893 -> Serial, Testing, Round:0
11:29:15:896 -> Serial, Testing, Round:0
11:29:15:899 -> Serial, Testing, Round:0
11:29:15:902 -> Serial, Testing, Round:0
11:29:15:904 -> Serial, Testing, Round:0
11:29:15:904 -> Serial, Testing, Round:0
11:29:15:907 -> Serial, Testing, Round:0
11:29:15:911 -> Serial, Testing, Round:0
11:29:15:913 -> Serial, Testing, Round:0
11:29:15:916 -> Serial, Testing, Round:0
11:29:15:918 -> Serial, Testing, Round:0
11:29:15:918 -> Serial, Testing, Round:0
11:29:15:921 -> Serial, Testing, Round:0
11:29:15:924 -> Serial, Testing, Round:0
11:29:15:927 -> Serial, Testing, Round:0
11:29:15:929 -> Serial, Testing, Round:0
11:29:15:929 -> Serial, Testing, Round:0
11:29:15:932 -> Serial, Testing, Round:0
11:29:15:935 -> Serial, Testing, Round:0
11:29:15:938 -> Serial, Testing, Round:0
11:29:15:940 -> Serial, Testing, Round:0
11:29:15:940 -> Serial, Testing, Round:0
11:29:15:943 -> Serial, Testing, Round:0
11:29:15:946 -> Serial, Testing, Round:0
11:29:15:949 -> Serial, Testing, Round:0
11:29:15:952 -> Serial, Testing, Round:0
11:29:15:954 -> Serial, Testing, Round:0
11:29:15:954 -> Serial, Testing, Round:0
11:29:15:957 -> Serial, Testing, Round:0
11:29:15:960 -> Serial, Testing, Round:0
11:29:15:964 -> Serial, Testing, Round:0
11:29:15:966 -> Serial, Testing, Round:0
11:29:15:966 -> Serial, Testing, Round:0
11:29:15:968 -> Serial, Testing, Round:0
11:29:15:971 -> Serial, Testing, Round:0
11:29:15:974 -> Serial, Testing, Round:0
11:29:15:977 -> Serial, Testing, Round:0
11:29:15:977 -> Serial, Testing, Round:0
11:29:15:979 -> Serial, Testing, Round:0
11:29:15:982 -> Serial, Testing, Round:0
11:29:15:985 -> Serial, Testing, Round:0
11:29:15:988 -> Serial, Testing, Round:0
11:29:15:990 -> Serial, Testing, Round:0
11:29:15:990 -> Serial, Testing, Round:0
11:29:15:993 -> Serial, Testing, Round:0
11:29:15:996 -> Serial, Testing, Round:0
11:29:15:999 -> Serial, Testing, Round:0
11:29:16:002 -> Serial, Testing, Round:0
11:29:16:002 -> Serial, Testing, Round:0
11:29:16:004 -> Serial, Testing, Round:0
11:29:16:007 -> Serial, Testing, Round:0
11:29:16:010 -> Serial, Testing, Round:0
11:29:16:013 -> Serial, Testing, Round:0
11:29:16:013 -> Serial, Testing, Round:0
11:29:16:016 -> Serial, Testing, Round:0
11:29:16:018 -> Serial, Testing, Round:0
11:29:16:021 -> Serial, Testing, Round:0
11:29:16:024 -> Serial, Testing, Round:0
11:29:16:027 -> Serial, Testing, Round:0
11:29:16:027 -> Serial, Testing, Round:0
11:29:16:029 -> Serial, Testing, Round:0
11:29:16:032 -> Serial, Testing, Round:0
11:29:16:035 -> Serial, Testing, Round:0
11:29:16:038 -> Serial, Testing, Round:0
11:29:16:038 -> Serial, Testing, Round:0
11:29:16:040 -> Serial, Testing, Round:0
11:29:16:043 -> Serial, Testing, Round:0
11:29:16:046 -> Serial, Testing, Round:0
11:29:16:049 -> Serial, Testing, Round:0
11:29:16:049 -> Serial, Testing, Round:0
11:29:16:053 -> Serial, Testing, Round:0
11:29:16:055 -> Serial, Testing, Round:0
11:29:16:062 -> Serial, Testing, Round:0
11:29:16:062 -> Serial, Testing, Round:0
11:29:16:067 -> Serial, Testing, Round:0
11:29:16:067 -> Serial, Testing, Round:0
11:29:16:067 -> Serial, Testing, Round:0
11:29:16:070 -> Serial, Testing, Round:0
11:29:16:072 -> Serial, Testing, Round:0
11:29:16:076 -> Serial, Testing, Round:0
11:29:16:076 -> Serial, Testing, Round:0
11:29:16:077 -> Serial, Testing, Round:0
11:29:16:080 -> Serial, Testing, Round:0
11:29:16:084 -> Serial, Testing, Round:0
11:29:16:085 -> Serial, Testing, Round:0
11:29:16:085 -> Serial, Testing, Round:0
11:29:16:088 -> Serial, Testing, Round:0
11:29:16:092 -> Serial, Testing, Round:0
11:29:16:093 -> Serial, Testing, Round:0
11:29:16:096 -> Serial, Testing, Round:0
11:29:16:099 -> Serial, Testing, Round:0
11:29:16:099 -> Serial, Testing, Round:0
11:29:16:102 -> Serial, Testing, Round:0
11:29:16:104 -> Serial, Testing, Round:0
11:29:16:107 -> Serial, Testing, Round:0
11:29:16:110 -> Serial, Testing, Round:0
11:29:16:110 -> Serial, Testing, Round:0
11:29:16:113 -> Serial, Testing, Round:0
11:29:16:116 -> Serial, Testing, Round:0
11:29:16:118 -> Serial, Testing, Round:0
11:29:16:121 -> Serial, Testing, Round:0
11:29:16:121 -> Serial, Testing, Round:0
11:29:16:124 -> Serial, Testing, Round:0
11:29:16:127 -> Serial, Testing, Round:0
11:29:16:129 -> Serial, Testing, Round:0
11:29:16:132 -> Serial, Testing, Round:0
11:29:16:135 -> Serial, Testing, Round:0
11:29:16:135 -> Serial, Testing, Round:0
11:29:16:138 -> Serial, Testing, Round:0
11:29:16:141 -> Serial, Testing, Round:0
11:29:16:143 -> Serial, Testing, Round:0
11:29:16:146 -> Serial, Testing, Round:0
11:29:16:146 -> Serial, Testing, Round:0
11:29:16:149 -> Serial, Testing, Round:0
11:29:16:152 -> Serial, Testing, Round:0
11:29:16:155 -> Serial, Testing, Round:0
11:29:16:157 -> Serial, Testing, Round:0
11:29:16:157 -> Serial, Testing, Round:0
11:29:16:160 -> Serial, Testing, Round:0
11:29:16:163 -> Serial, Testing, Round:0
11:29:16:166 -> Serial, Testing, Round:0
11:29:16:169 -> Serial, Testing, Round:0
11:29:16:171 -> Serial, Testing, Round:0
11:29:16:171 -> Serial, Testing, Round:0
11:29:16:174 -> Serial, Testing, Round:0
11:29:16:177 -> Serial, Testing, Round:0
11:29:16:180 -> Serial, Testing, Round:0
11:29:16:182 -> Serial, Testing, Round:0
11:29:16:182 -> Serial, Testing, Round:0
11:29:16:185 -> Serial, Testing, Round:0
11:29:16:188 -> Serial, Testing, Round:0
11:29:16:190 -> Serial, Testing, Round:0
11:29:16:193 -> Serial, Testing, Round:0
11:29:16:193 -> Serial, Testing, Round:0
11:29:16:196 -> Serial, Testing, Round:0
11:29:16:199 -> Serial, Testing, Round:0
11:29:16:202 -> Serial, Testing, Round:0
11:29:16:204 -> Serial, Testing, Round:0
11:29:16:207 -> Serial, Testing, Round:0
11:29:16:207 -> Serial, Testing, Round:0
11:29:16:210 -> Serial, Testing, Round:0
11:29:16:213 -> Serial, Testing, Round:0
11:29:16:216 -> Serial, Testing, Round:0
11:29:16:218 -> Serial, Testing, Round:0
11:29:16:218 -> Serial, Testing, Round:0
11:29:16:221 -> Serial, Testing, Round:0
11:29:16:224 -> Serial, Testing, Round:0
11:29:16:227 -> Serial, Testing, Round:0
11:29:16:229 -> Serial, Testing, Round:0
11:29:16:229 -> Serial, Testing, Round:0
11:29:16:232 -> Serial, Testing, Round:0
11:29:16:235 -> Serial, Testing, Round:0
11:29:16:238 -> Serial, Testing, Round:0
11:29:16:240 -> Serial, Testing, Round:0
11:29:16:243 -> Serial, Testing, Round:0
11:29:16:243 -> Serial, Testing, Round:0
11:29:16:246 -> Serial, Testing, Round:0
11:29:16:249 -> Serial, Testing, Round:0
11:29:16:252 -> Serial, Testing, Round:0
11:29:16:254 -> Serial, Testing, Round:0
11:29:16:254 -> Serial, Testing, Round:0
11:29:16:257 -> Serial, Testing, Round:0
11:29:16:260 -> Serial, Testing, Round:0
11:29:16:263 -> Serial, Testing, Round:0
11:29:16:266 -> Serial, Testing, Round:0
11:29:16:266 -> Serial, Testing, Round:0
11:29:16:268 -> Serial, Testing, Round:0
11:29:16:271 -> Serial, Testing, Round:0
11:29:16:274 -> Serial, Testing, Round:0
11:29:16:277 -> Serial, Testing, Round:0
11:29:16:279 -> Serial, Testing, Round:0
11:29:16:279 -> Serial, Testing, Round:0
11:29:16:282 -> Serial, Testing, Round:0
11:29:16:285 -> Serial, Testing, Round:0
11:29:16:288 -> Serial, Testing, Round:0
11:29:16:290 -> Serial, Testing, Round:0
11:29:16:290 -> Serial, Testing, Round:0
11:29:16:293 -> Serial, Testing, Round:0
11:29:16:296 -> Serial, Testing, Round:0
11:29:16:299 -> Serial, Testing, Round:0
11:29:16:302 -> Serial, Testing, Round:0
11:29:16:302 -> Serial, Testing, Round:0
11:29:16:304 -> Serial, Testing, Round:0
11:29:16:307 -> Serial, Testing, Round:0
11:29:16:310 -> Serial, Testing, Round:0
11:29:16:313 -> Serial, Testing, Round:0
11:29:16:316 -> Serial, Testing, Round:0
11:29:16:316 -> Serial, Testing, Round:0
